
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
229,Viktor Kozlov,2008,2009,2,C,148,29,66,95,19,34,25,4,0,2,44,22,0,372,7.8,2473,16:42
230,Staffan Kronwall,2009,2009,1,D,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,40,13:13
231,Todd Krygier,1992,1998,6,LW,318,49,75,124,-23,306,43,3,3,6,65,9,1,626,7.8,,
232,Dave Kryskow,1975,1975,1,LW,51,9,15,24,-28,83,7,1,1,0,12,3,0,98,9.2,,
233,Frantisek Kucera,2002,2002,1,D,56,1,13,14,7,12,1,0,0,0,10,2,1,67,1.5,1157,20:39
234,Tomas Kundratek,2012,2013,2,D,30,1,6,7,-5,10,1,0,0,0,3,3,0,25,4.0,452,15:04
235,Evgeny Kuznetsov,2014,2015,2,C,73,9,24,33,8,20,6,2,1,0,16,8,0,106,8.5,941,12:53
236,Joel Kwiatkowski,2003,2004,2,D,114,6,9,15,-27,101,4,2,0,0,8,1,0,118,5.1,2229,19:33
237,Nick Kypreos,1990,1992,3,LW,175,18,19,37,-5,484,18,0,0,5,18,1,0,115,15.7,,
238,Yvon Labre,1975,1981,7,D,334,12,84,96,-89,756,10,0,2,0,71,13,0,356,3.4,,
239,Pete Laframboise,1975,1975,1,LW/C,45,5,10,15,-37,22,5,0,0,0,8,2,0,86,5.8,,
240,Brooks Laich,2004,2015,11,C,659,130,179,309,-2,271,78,42,10,22,127,46,6,1328,9.8,10576,16:02
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
241,Quintin Laing,2008,2010,3,LW,76,3,7,10,7,31,3,0,0,1,7,0,0,88,3.4,808,10:37
242,Ron Lalonde,1975,1979,5,C,291,35,58,93,-104,90,26,6,3,1,50,4,4,298,11.7,,
243,Mike Lalor,1991,1992,2,D,132,6,12,18,-9,125,6,0,0,1,12,0,0,103,5.8,,
244,Mike Lampman,1976,1977,2,LW,49,13,17,30,-10,32,12,1,0,1,17,0,0,102,12.7,,
245,Gord Lane,1976,1980,5,D,235,10,43,53,-63,614,9,1,0,0,41,0,2,214,4.7,,
246,Robert Lang,2003,2004,2,C,145,51,92,143,14,46,31,20,0,4,49,43,0,295,17.3,2911,20:04
247,Rod Langway,1983,1993,11,D,726,25,177,202,117,502,20,3,2,5,151,18,8,771,3.2,,
