
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
101,Norm Burns,1942,1942,1,C,11,0,4,4,,2,,,,,,,,,,,
102,Jerry Butler,1973,1975,3,RW,112,24,26,50,3,130,20,2,2,2,21,5,0,228,10.5,,
103,Dane Byers,2008,2010,2,LW,6,1,0,1,0,31,1,0,0,0,0,0,0,3,33.3,37,6:08
104,Jerry Byers,1978,1978,1,LW,7,2,1,3,-1,0,2,0,0,1,1,0,0,7,28.6,,
105,Larry Cahan,1957,1965,7,D,303,19,39,58,,337,4,0,0,1,,,,,,,
106,Eric Cairns,1997,1998,2,D,79,0,4,4,-10,239,0,0,0,0,4,0,0,34,0.0,,
107,Ryan Callahan,2007,2014,8,RW,450,132,122,254,-2,268,82,44,6,26,89,27,6,1240,10.6,8236,18:18
108,Patsy Callighen,1928,1928,1,D,36,0,0,0,,32,,,,,,,,,,,
109,Scotty Cameron,1943,1943,1,C,35,8,11,19,,0,,,,,,,,,,,
110,Daniel Carcillo,2014,2014,1,LW,31,3,0,3,0,43,3,0,0,1,0,0,0,22,13.6,272,8:47
111,Terry Carkner,1987,1987,1,D,52,2,13,15,-1,118,2,0,0,0,11,2,0,33,6.1,,
112,Bob Carpenter,1987,1987,1,C,28,2,8,10,-12,20,1,1,0,0,5,2,1,41,4.9,,
113,Gene Carr,1972,1974,3,C,138,18,23,41,4,90,15,3,0,4,21,2,0,162,11.1,,
114,Lorne Carr,1934,1934,1,RW,14,0,0,0,,0,,,,,,,,,,,
115,Gene Carrigan,1931,1931,1,C,33,2,0,2,,13,,,,,,,,,,,
116,Bill Carse,1939,1939,1,C,1,0,1,1,,0,,,,,,,,,,,
117,Gerry Carson,1929,1929,1,D,14,0,0,0,,5,,,,,,,,,,,
118,Anson Carter,2003,2004,2,RW,54,11,11,22,-12,20,6,4,1,2,9,2,0,80,13.8,866,16:01
119,Jay Caufield,1987,1987,1,RW,13,2,1,3,-2,45,2,0,0,0,1,0,0,8,25.0,,
120,Chick Chalmers,1954,1954,1,C,1,0,0,0,,0,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
121,Todd Charlesworth,1990,1990,1,D,7,0,0,0,-3,6,0,0,0,0,0,0,0,4,0.0,,
122,Rick Chartraw,1983,1984,2,D/RW,30,2,2,4,-1,41,2,0,0,0,2,0,0,21,9.5,,
123,Erik Christensen,2010,2012,3,C,132,20,38,58,17,44,14,6,0,2,31,7,0,173,11.6,1724,13:03
124,Bob Chrystal,1954,1955,2,D,132,11,14,25,,112,,,,,,,,,,,
125,Shane Churla,1996,1997,2,RW,55,0,1,1,-13,132,0,0,0,0,1,0,0,24,0.0,,
126,Hank Ciesla,1958,1959,2,C,129,8,20,28,,37,,,,,,,,,,,
127,Zdeno Ciger,2002,2002,1,LW,29,6,7,13,-3,16,5,1,0,1,6,1,0,48,12.5,420,14:29
128,Joe Cirella,1991,1993,3,D,141,7,18,25,13,258,5,1,1,0,14,3,1,117,6.0,,
129,Dan Clark,1979,1979,1,D,4,0,1,1,1,6,0,0,0,0,1,0,0,4,0.0,,
130,Bruce Cline,1957,1957,1,RW,30,2,3,5,,10,,,,,,,,,,,
131,Ryane Clowe,2013,2013,1,LW,12,3,5,8,5,14,2,1,0,0,4,1,0,22,13.6,204,17:01
132,Bill Collins,1976,1976,1,RW,50,4,4,8,-19,38,3,0,1,0,3,1,0,47,8.5,,
133,Mac Colville,1936,1947,9,RW/D,353,71,104,175,,130,,,,,,,,,,,
134,Neil Colville,1936,1949,12,C/D,464,99,166,265,,213,,,,,,,,,,,
135,Les Colwill,1959,1959,1,RW,69,7,6,13,,16,,,,,,,,,,,
136,Jim Conacher,1952,1953,2,C,33,1,5,6,,4,,,,,,,,,,,
137,Pat Conacher,1980,1983,2,LW,22,0,6,6,-10,8,0,0,0,0,6,0,0,20,0.0,,
138,Pete Conacher,1955,1956,2,LW,93,21,18,39,,20,,,,,,,,,,,
139,Bert Connelly,1935,1936,2,LW,72,12,13,25,,33,,,,,,,,,,,
140,Cam Connor,1980,1983,3,RW,28,1,6,7,9,81,1,0,0,0,6,0,0,26,3.8,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
141,Bill Cook,1927,1937,11,RW,474,229,138,367,,386,,,,,,,,,,,
142,Bun Cook,1927,1936,10,LW,433,154,139,293,,436,,,,,,,,,,,
143,Hal Cooper,1945,1945,1,RW,8,0,0,0,,2,,,,,,,,,,,
144,Joe Cooper,1936,1947,4,D,154,5,13,18,,136,,,,,,,,,,,
145,Art Coulter,1936,1942,7,D,287,18,67,85,,342,,,,,,,,,,,
146,Russ Courtnall,1997,1997,1,RW,14,2,5,7,-3,2,0,1,1,1,3,2,0,24,8.3,,
147,Danny Cox,1934,1934,1,LW,13,5,0,5,,2,,,,,,,,,,,
148,Bob Crawford,1986,1987,2,RW,14,1,2,3,1,12,1,0,0,0,2,0,0,16,6.3,,
149,Dave Creighton,1956,1958,3,C,210,55,87,142,,125,,,,,,,,,,,
150,Cory Cross,2003,2003,1,D,26,0,4,4,13,16,0,0,0,0,3,0,1,18,0.0,447,17:12
151,Brian Cullen,1960,1961,2,C,106,19,40,59,,12,,,,,,,,,,,
