
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
20,Paul Baxter,1984,1987,4,D,209,16,39,55,38,568,14,1,1,2,39,0,0,224,7.1,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
21,Serge Beaudoin,1980,1980,1,D,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,
22,Eddy Beers,1982,1986,5,LW,226,87,105,192,22,232,52,35,0,7,85,20,0,522,16.7,,
23,Steve Begin,1998,2013,6,C,159,15,11,26,-15,214,13,1,1,3,11,0,0,163,9.2,1347,8:44
24,Wade Belak,1999,2001,3,RW,72,0,3,3,-3,224,0,0,0,0,3,0,0,21,0.0,558,7:44
25,Curt Bennett,1973,1980,7,LW,405,126,140,266,-23,190,104,21,1,22,114,25,1,950,13.3,,
26,Perry Berezan,1985,1989,5,C,152,31,42,73,44,156,25,0,6,5,39,0,3,279,11.1,,
27,Jonas Bergqvist,1990,1990,1,RW,22,2,5,7,10,10,2,0,0,0,5,0,0,30,6.7,,
28,Todd Bertuzzi,2009,2009,1,RW,66,15,29,44,-13,74,9,6,0,4,19,10,0,127,11.8,1228,18:36
29,Craig Berube,1992,2003,4,LW,234,10,17,27,-17,628,9,1,0,3,17,0,0,140,7.1,719,5:56
30,Blair Betts,2002,2004,3,C,35,3,5,8,1,12,2,1,0,2,5,0,0,41,7.3,402,11:28
31,Dwight Bialowas,1974,1975,2,D,48,3,9,12,-3,22,1,2,0,0,5,4,0,45,6.7,,
32,Chad Billins,2014,2014,1,D,10,0,3,3,-3,0,0,0,0,0,3,0,0,3,0.0,122,12:12
33,Bob Bodak,1988,1988,1,LW,3,0,0,0,-2,22,0,0,0,0,0,0,0,0,,,
34,Ivan Boldirev,1979,1980,2,C,65,22,32,54,0,26,17,5,0,2,22,10,0,154,14.3,,
35,Danny Bolduc,1984,1984,1,LW,2,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,,
36,Brandon Bollig,2015,2015,1,LW,46,1,2,3,-9,52,1,0,0,0,2,0,0,54,1.9,401,8:42
37,Nikolai Borschevsky,1995,1995,1,RW,8,0,5,5,7,0,0,0,0,0,4,1,0,12,0.0,,
38,Jason Botterill,2000,2002,2,LW,6,1,0,1,-7,2,0,1,0,1,0,0,0,6,16.7,54,8:57
39,Cam Botting,1976,1976,1,RW,2,0,1,1,1,0,0,0,0,0,1,0,0,0,,,
40,Joel Bouchard,1995,1998,4,D,126,9,12,21,-23,110,7,0,2,1,9,2,1,112,8.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
41,Bob Boughner,2002,2003,2,D,148,5,18,23,14,296,5,0,0,1,15,2,1,120,4.2,2849,19:14
42,Lance Bouma,2011,2015,4,C,176,16,26,42,-4,84,15,0,1,3,24,1,1,178,9.0,2084,11:50
43,Charlie Bourgeois,1982,1986,5,D,162,12,34,46,24,430,12,0,0,0,32,1,1,132,9.1,,
44,Rene Bourque,2009,2012,4,RW,249,88,76,164,5,241,67,15,6,12,55,19,2,673,13.1,4343,17:26
45,Jay Bouwmeester,2010,2013,4,D,279,18,79,97,-38,134,13,5,0,2,46,30,3,413,4.4,7215,25:51
46,Rick Bowness,1976,1977,2,RW,33,0,4,4,-14,29,0,0,0,0,4,0,0,27,0.0,,
47,Dustin Boyd,2007,2010,4,C,192,28,29,57,-12,35,26,1,1,7,23,4,2,208,13.5,2251,11:43
48,Steve Bozek,1984,1988,5,LW,261,64,79,143,19,80,50,7,7,10,69,6,4,492,13.0,,
49,Brian Bradley,1986,1987,2,C,45,10,19,29,3,16,8,2,0,2,12,7,0,68,14.7,,
50,Christopher Breen,2014,2014,1,D,9,0,2,2,1,5,0,0,0,0,2,0,0,4,0.0,84,9:23
51,Mel Bridgman,1982,1983,2,C,142,45,80,125,15,197,28,15,2,4,58,21,1,272,16.5,,
52,Travis Brigley,1998,2000,2,LW,19,0,2,2,-6,6,0,0,0,0,1,0,1,18,0.0,242,14:14
53,T.J. Brodie,2011,2015,5,D,242,17,76,93,15,68,12,5,0,6,50,23,3,290,5.9,5272,21:47
54,Arnie Brown,1973,1974,2,D,63,3,6,9,-24,46,3,0,0,0,6,0,0,71,4.2,,
55,Jeff Brubaker,1984,1984,1,LW,4,0,0,0,-1,19,0,0,0,0,0,0,0,2,0.0,,
56,Randy Bucyk,1988,1988,1,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,
57,Mike Bullard,1987,1988,2,C,136,76,81,157,35,102,45,31,0,6,49,32,0,368,20.7,,
58,Valeri Bure,1998,2001,4,RW,256,93,99,192,-28,100,57,36,0,13,56,43,0,889,10.5,4497,18:44
59,Marc Bureau,1990,2000,3,C,19,1,3,4,-8,8,1,0,0,0,3,0,0,12,8.3,128,14:13
60,Chris Butler,2012,2014,3,D,194,5,34,39,-42,92,4,0,1,1,30,3,1,185,2.7,3881,20:00
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
61,Petr Buzek,2002,2003,2,D,76,4,8,12,-2,28,1,3,0,0,8,0,0,82,4.9,1182,15:33
62,Jerry Byers,1975,1975,1,LW,12,1,1,2,-4,9,1,0,0,0,1,0,0,10,10.0,,
63,Paul Byron,2012,2015,4,C,129,16,29,45,4,39,12,3,1,2,23,1,5,122,13.1,1757,13:37
64,Mike Cammalleri,2009,2014,4,C/W,216,89,89,178,-34,111,57,32,0,19,52,37,0,612,14.5,3985,18:26
