
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
350,Doug Shedden,1987,1987,1,C,16,0,2,2,-5,8,0,0,0,0,2,0,0,29,0.0,,
351,Risto Siltanen,1986,1987,2,D,79,12,34,46,-3,38,2,10,0,1,12,22,0,183,6.6,,
352,Chris Simon,1993,1996,4,LW,146,24,32,56,20,555,20,4,0,3,29,3,0,192,12.5,,
353,Tommy Sjodin,1994,1994,1,D,22,1,9,10,5,18,0,1,0,0,9,0,0,46,2.2,,
354,Martin Skoula,2000,2004,5,D,383,27,86,113,23,198,15,12,0,3,57,28,1,421,6.4,7486,19:32
355,Karlis Skrastins,2004,2008,4,D,275,9,33,42,9,141,6,0,3,1,32,1,0,259,3.5,5797,21:04
356,John Slaney,1996,1996,1,D,7,0,3,3,2,4,0,0,0,0,2,1,0,12,0.0,,
357,Louis Sleigher,1980,1985,5,RW,111,30,32,62,29,81,26,3,1,3,29,3,0,144,20.8,,
358,Doug Smail,1992,1992,1,LW,46,10,18,28,-11,47,9,0,1,1,14,2,2,72,13.9,,
359,Colin Smith,2015,2015,1,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,6,6:06
360,D.J. Smith,2003,2003,1,D,34,1,0,1,2,55,1,0,0,0,0,0,0,7,14.3,130,3:48
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
361,Dan Smith,1999,2000,2,D,15,0,0,0,7,9,0,0,0,0,0,0,0,6,0.0,180,11:59
362,Wyatt Smith,2008,2008,1,C,25,0,3,3,-4,8,0,0,0,0,2,0,1,25,0.0,291,11:38
363,John Smrke,1980,1980,1,LW,30,3,5,8,3,2,3,0,0,0,5,0,0,32,9.4,,
364,Greg Smyth,1989,1992,4,D,53,0,3,3,-27,265,0,0,0,0,2,1,0,31,0.0,,
365,Ryan Smyth,2008,2009,2,LW,132,40,56,96,-19,112,27,12,1,6,40,16,0,425,9.4,2641,20:00
366,Dennis Sobchuk,1983,1983,1,C,2,1,0,1,1,2,1,0,0,0,0,0,0,2,50.0,,
367,Anton Stastny,1981,1989,9,LW,650,252,384,636,13,150,172,80,0,31,262,121,1,1398,18.0,,
368,Marian Stastny,1982,1985,4,RW,252,98,143,241,22,89,68,30,0,12,113,30,0,503,19.5,,
369,Paul Stastny,2007,2014,8,C,538,160,298,458,6,264,112,47,1,24,183,112,3,1248,12.8,10599,19:42
370,Peter Stastny,1981,1990,10,C,737,380,668,1048,-11,687,254,120,6,43,397,265,6,1945,19.5,,
371,Charlie Stephens,2003,2004,2,C/RW,8,0,2,2,-1,4,0,0,0,0,2,0,0,2,0.0,48,5:59
372,Blair Stewart,1980,1980,1,C,30,8,6,14,2,15,7,0,1,2,4,2,0,53,15.1,,
