
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
94,Bill Houlder,2000,2003,4,D,302,8,36,44,-16,150,6,1,1,3,29,2,5,241,3.3,6341,20:59
95,Cale Hulse,2001,2003,3,D,225,3,15,18,-34,370,3,0,0,2,15,0,0,245,1.2,4362,19:23
96,Andrew Hutchinson,2004,2004,1,D,18,4,4,8,1,4,2,2,0,1,2,2,0,24,16.7,301,16:43
97,Calle Jarnkrok,2014,2015,2,C,65,7,16,23,14,18,7,0,0,1,14,1,1,89,7.9,869,13:22
98,Andreas Johansson,2003,2004,2,C,103,32,32,64,-6,48,18,13,1,1,14,17,1,232,13.8,1682,16:19
99,Greg Johnson,1999,2006,7,C,502,93,145,238,-51,213,73,9,11,14,113,26,6,726,12.8,9192,18:18
100,Olli Jokinen,2015,2015,1,C,48,3,3,6,2,26,3,0,0,0,3,0,0,83,3.6,649,13:30
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
101,Ryan Jones,2009,2010,2,RW,87,14,14,28,4,40,10,4,0,1,10,4,0,116,12.1,965,11:05
102,Seth Jones,2014,2015,2,D,134,12,34,46,-13,42,7,4,1,2,20,14,0,178,6.7,2605,19:26
103,Roman Josi,2012,2015,4,D,229,33,81,114,10,58,26,7,0,6,50,29,2,465,7.1,5491,23:58
104,Jere Karalahti,2002,2002,1,D,15,0,1,1,-1,12,0,0,0,0,1,0,0,8,0.0,281,18:44
105,Paul Kariya,2006,2007,2,LW,164,55,106,161,0,76,36,19,0,5,54,52,0,469,11.7,3236,19:43
106,Dan Keczmer,1999,2000,2,D,40,0,5,5,-5,40,0,0,0,0,5,0,0,33,0.0,692,17:17
107,Patric Kjellberg,1999,2002,4,RW,246,49,77,126,-29,56,33,16,0,7,53,24,0,390,12.6,4380,17:48
108,Linus Klasen,2011,2011,1,LW,4,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,52,12:53
109,Kevin Klein,2006,2014,9,D,403,16,66,82,-27,110,15,1,0,2,62,1,3,417,3.8,7520,18:39
110,Tomas Kloucek,2003,2004,2,D,8,0,1,1,4,12,0,0,0,0,1,0,0,1,0.0,87,10:53
111,Ville Koistinen,2008,2009,2,D,86,7,21,28,13,32,4,3,0,3,8,13,0,102,6.9,1365,15:52
112,Andrei Kostitsyn,2012,2012,1,LW,19,4,8,12,7,10,2,2,0,2,8,0,0,29,13.8,284,14:55
113,Sergei Kostitsyn,2011,2013,3,LW,198,43,65,108,13,65,35,6,2,5,46,19,0,232,18.5,3174,16:01
114,Sergei Krivokrasov,1999,2000,2,RW,133,34,40,74,-12,82,21,13,0,8,24,16,0,340,10.0,1957,14:42
115,Teemu Laakso,2010,2012,3,D,17,0,0,0,-3,10,0,0,0,0,0,0,0,9,0.0,183,10:44
116,Denny Lambert,1999,1999,1,LW,76,5,11,16,-3,218,4,1,0,0,11,0,0,66,7.6,785,10:20
117,Josh Langfeld,2008,2008,1,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,20,9:47
118,Patrick Leahy,2007,2007,1,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,5:46
119,David Legwand,1999,2014,15,C,956,210,356,566,19,474,165,35,10,41,249,102,5,1925,10.9,16871,17:38
120,Mikko Lehtonen,2007,2007,1,D,15,1,2,3,0,8,1,0,0,0,2,0,0,14,7.1,219,14:35
