
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
195,Gerry Ehman,1959,1959,1,RW,6,0,1,1,,4,,,,,,,,,,,
196,Bo Elik,1963,1963,1,LW,3,0,0,0,,0,,,,,,,,,,,
197,Matt Ellis,2007,2008,2,LW,51,2,4,6,0,18,2,0,0,1,4,0,0,50,4.0,278,5:26
198,Cory Emmerton,2011,2014,4,C,139,12,9,21,-1,22,12,0,0,0,7,2,0,143,8.4,1272,9:09
199,Hap Emms,1932,1934,3,LW/D,108,21,29,50,,141,,,,,,,,,,,
200,Jonathan Ericsson,2008,2015,8,D,380,17,64,81,14,309,14,2,1,2,62,0,2,416,4.1,7155,18:49
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
201,Anders Eriksson,1996,1999,4,D,151,9,30,39,32,78,8,1,0,3,25,4,1,185,4.9,970,15:54
202,Bob Errey,1995,1997,3,LW,137,18,34,52,36,124,14,2,2,3,29,4,1,172,10.5,,
203,Chris Evans,1974,1974,1,D,23,0,2,2,-4,2,0,0,0,0,2,0,0,19,0.0,,
204,Stewart Evans,1931,1934,3,D,108,3,10,13,,108,,,,,,,,,,,
205,Bob Falkenberg,1967,1972,5,D,54,1,5,6,-6,26,1,0,0,0,4,0,0,21,0.0,,
206,Alex Faulkner,1963,1964,2,C,100,15,17,32,,15,5,0,0,2,,,,,,,
207,Bernie Federko,1990,1990,1,C,73,17,40,57,-8,24,14,3,0,0,19,21,0,108,15.7,,
208,Sergei Fedorov,1991,2003,13,C,908,400,554,954,276,587,252,117,31,79,338,192,24,3148,12.7,7715,20:14
209,Brent Fedyk,1988,1992,5,LW,162,24,32,56,12,88,23,1,0,2,29,1,2,170,14.1,,
210,Lorne Ferguson,1956,1958,3,LW,116,22,20,42,,38,,,,,,,,,,,
211,Mark Ferner,1995,1995,1,D,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,
212,Landon Ferraro,2014,2014,1,C,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,36,8:58
213,Viacheslav Fetisov,1995,1998,4,D,205,17,81,98,70,246,12,4,1,3,59,21,1,313,5.4,,
214,Guyle Fielder,1958,1958,1,C,6,0,0,0,,2,,,,,,,,,,,
215,Tommy Filmore,1931,1932,2,RW,48,6,2,8,,12,,,,,,,,,,,
216,Valtteri Filppula,2006,2013,8,C,483,100,151,251,43,158,83,15,2,12,123,27,1,779,12.8,7860,16:16
217,Jiri Fischer,2000,2006,6,D,305,11,49,60,29,295,9,1,1,2,44,3,2,378,2.9,5136,16:50
218,Dunc Fisher,1959,1959,1,RW,8,0,0,0,,0,,,,,,,,,,,
219,Joe Fisher,1940,1943,4,RW,65,8,12,20,,13,,,,,,,,,,,
220,Lee Fogolin,1949,1951,3,D,125,5,11,16,,138,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
221,Rick Foley,1974,1974,1,D,7,0,0,0,-7,4,0,0,0,0,0,0,0,5,0.0,,
222,Mike Foligno,1980,1982,3,RW,186,77,83,160,-17,347,62,15,0,5,62,21,0,447,17.2,,
223,Bill Folk,1952,1953,2,D,12,0,0,0,,4,,,,,,,,,,,
224,Len Fontaine,1973,1974,2,RW,46,8,11,19,-4,10,7,1,0,0,10,1,0,43,18.6,,
225,Val Fonteyne,1960,1967,7,LW,375,29,53,82,,16,6,1,1,0,,,,,,,
226,Dwight Foster,1983,1986,4,RW,215,48,62,110,-13,212,37,4,7,2,55,5,2,268,17.9,,
227,Yip Foster,1934,1935,2,D,18,2,0,2,,10,,,,,,,,,,,
228,Frank Foyston,1927,1928,2,C/RW,64,17,7,24,,32,,,,,,,,,,,
229,Bobby Francis,1983,1983,1,C,14,2,0,2,-1,0,2,0,0,0,0,0,0,4,50.0,,
230,Johan Franzen,2006,2015,10,LW,600,187,182,369,93,399,114,69,4,44,130,48,4,1604,11.7,10052,16:45
231,Gord Fraser,1928,1929,2,D,44,3,1,4,,62,,,,,,,,,,,
232,Frank Fredrickson,1927,1931,2,C,40,5,8,13,,18,,,,,,,,,,,
233,Tim Friday,1986,1986,1,D,23,0,3,3,-9,6,0,0,0,0,2,0,1,13,0.0,,
234,Miroslav Frycer,1989,1989,1,RW,23,7,8,15,-4,47,5,2,0,1,6,2,0,40,17.5,,
235,Robbie Ftorek,1973,1974,2,C/LW,15,2,5,7,1,4,1,1,0,0,5,0,0,10,20.0,,
236,Bill Gadsby,1962,1966,5,D,323,18,94,112,,478,7,0,0,0,,,,,,,
237,Jody Gage,1981,1984,3,RW,50,11,12,23,-11,24,11,0,0,1,9,3,0,74,14.9,,
238,Art Gagne,1932,1932,1,RW,13,1,1,2,,0,,,,,,,,,,,
239,John Gallagher,1933,1937,3,D,47,4,6,10,,52,,,,,,,,,,,
240,Gerard Gallant,1985,1993,9,LW,563,207,260,467,61,1600,141,62,4,25,193,66,1,1267,16.3,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
241,Danny Gare,1982,1986,5,RW,306,86,95,181,-31,593,72,13,1,8,77,16,2,747,11.5,,
242,Johan Garpenlov,1991,1992,2,LW,87,19,23,42,-2,22,17,2,0,3,19,4,0,104,18.3,,
243,Fern Gauthier,1946,1949,4,RW,146,14,27,41,,12,,,,,,,,,,,
244,George Gee,1949,1951,3,C,186,41,53,94,,88,,,,,,,,,,,
245,Gus Giesebrecht,1939,1942,4,C,135,27,51,78,,13,,,,,,,,,,,
246,Brent Gilchrist,1998,2002,5,LW,169,20,25,45,-7,113,15,5,0,5,24,1,0,260,7.7,1210,11:12
247,Todd Gill,1999,2001,3,D,104,7,10,17,15,79,6,0,1,2,7,3,0,111,6.3,1898,18:15
248,Farrand Gillie,1929,1929,1,LW/D,1,0,0,0,,0,,,,,,,,,,,
249,Art Giroux,1936,1936,1,RW,4,0,2,2,,0,,,,,,,,,,,
250,Larry Giroux,1975,1978,4,D,56,3,24,27,-25,91,2,1,0,1,9,15,0,82,3.7,,
