
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
462,Jarkko Ruutu,2007,2008,2,RW,152,13,19,32,3,263,12,0,1,3,19,0,0,118,11.0,1481,9:44
463,Rocky Saganiuk,1984,1984,1,RW/C,29,1,3,4,-12,37,1,0,0,0,3,0,0,30,3.3,,
464,Kjell Samuelsson,1992,1995,4,D,183,10,22,32,51,312,9,1,0,2,18,3,1,185,5.4,,
465,Mikael Samuelsson,2003,2003,1,RW,22,2,0,2,-21,8,1,1,0,0,0,0,0,36,5.6,309,14:03
466,Philip Samuelsson,2014,2014,1,D,5,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,78,15:34
467,Ulf Samuelsson,1991,1995,5,D,277,11,83,94,76,804,9,2,0,2,58,19,6,339,3.2,,
468,Derek Sanderson,1978,1978,1,C,13,3,1,4,-6,0,2,1,0,0,1,0,0,11,27.3,,
469,Tomas Sandstrom,1994,1997,4,RW,172,71,84,155,14,168,46,22,3,6,57,22,5,448,15.8,,
470,Grant Sasser,1984,1984,1,C,3,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,
471,Miroslav Satan,2009,2009,1,LW,65,17,19,36,3,36,11,6,0,2,14,5,0,120,14.2,1024,15:45
472,Glen Sather,1970,1971,2,LW,122,20,17,37,-13,210,16,3,1,0,11,6,0,191,10.5,,
473,Ryan Savoia,1999,1999,1,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,,7,2:27
474,Ken Schinkel,1968,1973,6,RW,371,93,143,236,-114,86,73,19,1,14,99,43,1,989,9.4,,
475,Norm Schmidt,1984,1988,4,D,125,23,33,56,-1,73,19,4,0,0,26,6,1,242,9.5,,
476,Ron Schock,1970,1977,8,C,619,124,280,404,-36,201,91,19,14,17,225,45,10,1227,10.1,,
477,Dwight Schofield,1987,1987,1,D,25,1,6,7,4,59,1,0,0,0,5,1,0,9,11.1,,
478,Dave Schultz,1978,1979,2,LW,113,13,34,47,-11,535,13,0,0,1,32,2,0,152,8.6,,
479,Rod Schutt,1979,1984,6,LW,278,77,92,169,-29,177,60,17,0,12,76,16,0,649,11.9,,
480,Rob Scuderi,2004,2015,7,D,410,3,48,51,15,125,3,0,0,0,46,0,2,205,1.5,7844,19:07
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
481,Jeff Serowik,1999,1999,1,D,26,0,6,6,-4,16,0,0,0,0,3,3,0,26,0.0,414,15:56
482,Eddie Shack,1972,1973,2,LW,92,30,29,59,-5,96,18,12,0,5,18,10,1,239,12.6,,
483,Doug Shedden,1982,1986,5,C,332,123,159,282,-118,148,76,45,2,13,99,60,0,792,15.5,,
484,Gregg Sheppard,1979,1982,4,C,241,50,73,123,-18,113,40,9,1,6,55,14,4,436,11.5,,
485,Jim Shires,1973,1973,1,LW,18,1,2,3,-8,2,1,0,0,0,2,0,0,22,4.5,,
486,Zach Sill,2014,2015,2,C,60,1,1,2,-7,72,1,0,0,0,1,0,0,40,2.5,541,9:00
487,Jon Sim,2004,2004,1,LW,15,2,3,5,-4,6,2,0,0,1,2,1,0,27,7.4,205,13:38
488,Roman Simicek,2001,2001,1,C,29,3,6,9,-5,30,2,1,0,1,2,4,0,19,15.8,275,9:28
489,Charlie Simmer,1988,1988,1,LW,50,11,17,28,6,24,6,5,0,3,10,7,0,58,19.0,,
490,Bobby Simpson,1982,1983,2,LW,30,10,9,19,-4,4,10,0,0,1,9,0,0,40,25.0,,
491,Craig Simpson,1986,1988,3,LW,169,50,55,105,17,140,36,13,1,6,41,14,0,266,18.8,,
