
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
79,Jim Cummins,2002,2002,1,RW,10,0,0,0,-5,31,0,0,0,0,0,0,0,3,0.0,44,4:25
80,Brian Curran,1987,1988,2,D,90,0,11,11,-6,424,0,0,0,0,10,0,1,46,0.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
81,Mariusz Czerkawski,1998,2004,6,RW,470,145,150,295,-39,183,97,47,1,14,101,48,1,1230,11.8,6418,15:57
82,Kevin Czuczman,2014,2014,1,D,13,0,2,2,-5,14,0,0,0,0,2,0,0,24,0.0,254,19:32
83,J.J. Daigneault,1998,1998,1,D,18,0,6,6,1,21,0,0,0,0,4,2,0,18,0.0,,
84,Brad Dalgarno,1986,1996,9,RW,321,49,71,120,0,332,39,9,1,6,62,8,1,364,13.5,,
85,Rod Dallman,1988,1989,2,LW,4,1,0,1,0,21,1,0,0,0,0,0,0,3,33.3,,
86,Craig Darby,1995,1996,2,C,13,0,2,2,-2,0,0,0,0,0,2,0,0,2,0.0,,
87,Johan Davidsson,2000,2000,1,C,14,2,4,6,0,0,2,0,0,0,3,1,0,21,9.5,162,11:32
88,Rob Davison,2008,2008,1,D,19,1,1,2,-3,32,0,0,1,0,1,0,0,22,4.5,355,18:39
89,Jason Dawe,1998,1999,2,RW,35,3,5,8,-2,14,3,0,0,0,4,1,0,48,6.3,262,11:55
90,Joe Day,1994,1994,1,C,24,0,0,0,-7,30,0,0,0,0,0,0,0,16,0.0,,
91,Calvin de Haan,2012,2015,3,D,101,4,24,28,0,52,2,1,1,1,21,3,0,146,2.7,2038,20:10
92,Jarrett Deuling,1996,1997,2,LW,15,0,1,1,-1,11,0,0,0,0,1,0,0,11,0.0,,
93,Kevin Devine,1983,1983,1,LW,2,0,1,1,1,8,0,0,0,0,1,0,0,3,0.0,,
94,Justin Dibenedetto,2011,2011,1,C,8,0,1,1,-2,2,0,0,0,0,1,0,0,6,0.0,73,9:03
95,Gerald Diduck,1985,1990,6,D,314,26,63,89,37,580,15,11,0,1,41,21,1,474,5.5,,
96,Rob DiMaio,1989,1992,4,RW,74,6,2,8,-29,75,4,0,2,1,2,0,0,61,9.8,,
97,Gord Dineen,1983,1995,7,D,287,11,53,64,29,380,10,1,0,0,50,3,0,250,4.4,,
98,Ted Donato,1999,2002,2,LW,56,7,11,18,-11,27,5,2,0,0,8,3,0,69,10.1,676,12:04
99,Mike Donnelly,1997,1997,1,LW,3,0,0,0,0,2,0,0,0,0,0,0,0,5,0.0,,
100,Matt Donovan,2012,2015,3,D,64,2,17,19,-9,26,1,1,0,0,12,5,0,101,2.0,1162,18:09
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
101,Jamie Doornbosch,2011,2011,1,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,5,5:21
102,Jim Dowd,1997,1997,1,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,
103,Jude Drouin,1975,1978,4,C,250,64,105,169,58,103,48,16,0,6,81,24,0,459,13.9,,
104,Ted Drury,2000,2000,1,C,55,2,1,3,-8,31,1,1,0,0,1,0,0,48,4.2,409,7:26
105,Dallas Eakins,2000,2000,1,D,2,0,1,1,3,2,0,0,0,0,1,0,0,4,0.0,43,21:28
106,Mark Eaton,2011,2012,2,D,96,1,6,7,-19,18,1,0,0,1,6,0,0,73,1.4,1687,17:34
107,John Erskine,2006,2006,1,D,34,1,0,1,-12,99,1,0,0,0,0,0,0,23,4.3,497,14:37
108,Shawn Evans,1990,1990,1,D,2,1,0,1,-1,0,0,1,0,0,0,0,0,4,25.0,,
109,Drew Fata,2007,2008,2,D,8,1,1,2,-3,9,1,0,0,0,1,0,0,5,20.0,118,14:48
110,Ruslan Fedotenko,2008,2008,1,LW,67,16,17,33,-9,40,8,8,0,2,14,1,2,121,13.2,1119,16:41
111,Chris Ferraro,2000,2000,1,C,11,1,3,4,1,8,1,0,0,0,2,1,0,15,6.7,105,9:30
112,Ray Ferraro,1991,1995,5,C,316,116,122,238,16,297,94,22,0,10,98,24,0,547,21.2,,
113,Jeff Finley,1988,1992,5,D,87,1,16,17,-1,51,1,0,0,0,10,5,1,42,2.4,,
114,Joe Finley,2013,2013,1,D,16,0,1,1,-5,20,0,0,0,0,1,0,0,2,0.0,191,11:57
115,Tom Fitzgerald,1989,1993,5,RW,205,25,44,69,-16,100,20,0,5,7,41,0,3,262,9.5,,
116,Pat Flatley,1984,1996,13,RW,712,160,328,488,58,660,112,42,6,21,268,53,7,1310,12.2,,
117,Mark Flood,2010,2010,1,D,6,0,1,1,-4,0,0,0,0,0,1,0,0,5,0.0,76,12:42
118,Dave Fortier,1975,1976,2,D,124,6,14,20,23,147,5,1,0,0,12,1,1,132,4.5,,
119,Corey Foster,1997,1997,1,D,7,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,,
120,Iain Fraser,1993,1993,1,C,7,2,2,4,-1,2,1,1,0,0,1,1,0,7,28.6,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
121,Jamie Fraser,2009,2009,1,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,11:00
122,Mitch Fritz,2009,2009,1,LW,20,0,0,0,-4,42,0,0,0,0,0,0,0,2,0.0,54,2:40
123,Paul Gagne,1990,1990,1,LW,9,1,0,1,-1,4,1,0,0,0,0,0,0,10,10.0,,
124,Germain Gagnon,1973,1974,2,LW,125,20,43,63,-18,39,16,3,1,1,35,7,1,194,10.3,,
125,Brett Gallant,2014,2014,1,LW,4,0,0,0,0,17,0,0,0,0,0,0,0,3,0.0,28,6:53
126,Garry Galley,2001,2001,1,D,56,6,14,20,-4,59,2,4,0,0,6,8,0,94,6.4,1167,20:49
127,Bruno Gervais,2006,2011,6,D,331,9,59,68,-60,164,7,2,0,2,45,12,2,335,2.7,6180,18:40
128,Greg Gilbert,1982,1989,8,LW,425,93,138,231,56,324,82,10,1,7,122,14,2,497,18.7,,
129,Clark Gillies,1975,1986,12,LW,872,304,359,663,240,891,212,92,0,41,256,103,0,2122,14.3,,
130,Trevor Gillies,2010,2012,3,LW,56,2,1,3,-6,240,2,0,0,0,1,0,0,16,12.5,182,3:14
131,Raymond Giroux,2000,2002,2,D,16,0,9,9,-1,12,0,0,0,0,2,7,0,26,0.0,230,14:22
132,Eric Godard,2003,2006,3,RW,107,2,3,5,-7,260,2,0,0,0,3,0,0,28,7.1,406,3:47
133,Butch Goring,1980,1985,6,C,332,87,108,195,16,30,62,7,18,9,84,19,5,441,19.7,,
134,Michael Grabner,2011,2015,5,RW,282,88,51,139,-6,50,72,5,11,11,46,4,1,687,12.8,4169,14:47
135,Mikhail Grabovski,2015,2015,1,C,50,9,10,19,3,8,9,0,0,2,9,1,0,80,11.3,726,14:31
136,Denis Grebeshkov,2006,2006,1,D,21,0,3,3,-8,8,0,0,0,0,1,2,0,14,0.0,361,17:11
137,Josh Green,2000,2000,1,LW,49,12,14,26,-7,41,10,2,0,3,9,5,0,109,11.0,666,13:36
138,Rick Green,1992,1992,1,D,4,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,
139,Travis Green,1993,1998,6,C,388,92,145,237,-34,258,57,34,1,9,103,42,0,800,11.5,,
140,Richard Grenier,1973,1973,1,C,10,1,1,2,-2,2,1,0,0,1,1,0,0,18,5.6,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
141,Brent Grieve,1994,1994,1,LW,3,0,0,0,0,7,0,0,0,0,0,0,0,1,0.0,,
142,Jari Gronstrand,1990,1991,2,D,44,3,5,8,-2,29,3,0,0,2,4,1,0,24,12.5,,
143,Paul Guay,1991,1991,1,RW,3,0,2,2,2,2,0,0,0,0,2,0,0,5,0.0,,
144,Bill Guerin,2008,2009,2,RW,142,39,41,80,-30,128,27,12,0,8,25,16,0,408,9.6,2458,17:18
145,Ari Haanpaa,1986,1988,3,LW,60,6,11,17,6,37,6,0,0,3,10,1,0,61,9.8,,
146,Sean Haggerty,1998,2000,2,LW,10,1,1,2,0,4,1,0,0,0,1,0,0,4,25.0,48,9:38
147,Micheal Haley,2010,2012,3,C,43,2,1,3,-8,151,2,0,0,0,1,0,0,26,7.7,343,7:58
148,Bob Halkidis,1996,1996,1,D,5,0,0,0,-3,30,0,0,0,0,0,0,0,2,0.0,,
149,Kevin Haller,2001,2002,2,D,31,1,5,6,4,58,1,0,0,0,4,1,0,21,4.8,591,19:03
150,Mats Hallin,1983,1985,3,LW,108,14,12,26,-5,103,14,0,0,1,9,3,0,90,15.6,,
151,Mike Halmo,2014,2014,1,LW,20,1,0,1,-1,32,1,0,0,0,0,0,0,25,4.0,190,9:29
152,Jeff Hamilton,2004,2006,2,C,14,2,6,8,0,8,1,1,0,0,2,4,0,30,6.7,147,10:30
153,Travis Hamonic,2011,2015,5,D,300,16,83,99,16,347,10,6,0,1,65,16,2,537,3.0,6829,22:45
154,Roman Hamrlik,2001,2004,4,D,300,43,110,153,10,325,27,14,2,9,48,52,10,734,5.9,7633,25:26
155,Mark Hamway,1985,1987,3,RW,53,5,13,18,-6,9,4,1,0,1,13,0,0,52,9.6,,
156,Ron Handy,1985,1985,1,LW,10,0,2,2,-1,0,0,0,0,0,2,0,0,6,0.0,,
157,Richie Hansen,1977,1979,3,C,18,2,6,8,8,4,2,0,0,0,6,0,0,21,9.5,,
158,David Harlock,1999,1999,1,D,70,2,6,8,-16,68,2,0,0,0,6,0,0,35,5.7,1278,18:15
159,Billy Harris,1973,1980,8,RW,623,184,259,443,42,296,143,38,3,25,184,69,6,1340,13.7,,
160,Gerry Hart,1973,1979,7,D,476,20,108,128,131,783,18,0,2,3,104,2,2,626,3.2,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
161,Neil Hawryliw,1982,1982,1,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
162,Raimo Helminen,1989,1989,1,C,24,1,11,12,-15,4,0,1,0,0,5,6,0,22,4.5,,
163,Darby Hendrickson,1996,1996,1,C,16,1,4,5,-6,33,1,0,0,1,4,0,0,30,3.3,,
164,Lorne Henning,1973,1981,9,C,543,73,111,184,20,102,53,2,18,9,88,6,17,638,11.4,,
165,Dale Henry,1985,1990,6,LW,132,13,26,39,3,263,13,0,0,1,23,3,0,107,12.1,,
166,Ian Herbers,2000,2000,1,D,6,0,3,3,6,2,0,0,0,0,3,0,0,3,0.0,93,15:28
167,Jason Herter,1996,1996,1,D,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0.0,,
168,Jamie Heward,2000,2000,1,D,54,6,11,17,-9,26,4,2,0,1,6,5,0,92,6.5,1078,19:57
169,Ernie Hicke,1973,1975,3,LW,76,8,13,21,-12,66,6,2,0,1,12,1,0,86,9.3,,
170,Thomas Hickey,2013,2015,3,D,178,7,39,46,12,58,7,0,0,2,35,1,3,191,3.7,3272,18:22
171,Andy Hilbert,2007,2009,3,C/LW,218,27,44,71,9,74,25,1,1,1,39,3,2,458,5.9,2957,13:33
172,Sean Hill,2007,2007,1,D,81,1,24,25,6,110,1,0,0,0,12,12,0,88,1.1,1826,22:32
173,Jack Hillen,2008,2011,4,D,175,8,42,50,-18,109,7,1,0,1,34,5,3,209,3.8,3272,18:41
174,Randy Hillier,1992,1992,1,D,8,0,0,0,-3,11,0,0,0,0,0,0,0,5,0.0,,
175,Benoit Hogue,1992,1995,4,C,258,105,124,229,36,282,74,23,8,14,93,26,5,558,18.8,,
176,Jason Holland,1997,1998,2,D,12,1,0,1,-3,4,1,0,0,0,0,0,0,9,11.1,,
177,Mike Hordy,1979,1980,2,D,11,0,0,0,0,7,0,0,0,0,0,0,0,10,0.0,,
178,Doug Houda,1997,1998,2,D,101,3,10,13,-5,146,3,0,0,0,7,3,0,44,6.8,,
179,Mike Hough,1998,1999,2,LW,85,5,7,12,-6,29,5,0,0,0,7,0,0,48,10.4,92,8:21
180,Garry Howatt,1973,1981,9,LW,596,93,120,213,76,1466,91,2,0,12,117,3,0,669,13.9,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
181,Scott Howson,1985,1986,2,C,18,5,3,8,6,4,4,1,0,0,3,0,0,14,35.7,,
182,Tony Hrkac,2000,2000,1,C,7,0,2,2,-1,0,0,0,0,0,1,1,0,2,0.0,80,11:21
183,Dave Hudson,1973,1974,2,C,132,14,29,43,-45,24,10,4,0,0,21,8,0,154,9.1,,
184,Brent Hughes,1997,1997,1,LW,51,7,3,10,-4,57,7,0,0,0,3,0,0,47,14.9,,
185,Trent Hunter,2003,2011,8,RW,459,99,130,229,-1,201,74,24,1,16,95,31,4,1160,8.5,7532,16:24
186,Mike Iggulden,2009,2009,1,RW,11,1,4,5,-3,4,1,0,0,0,4,0,0,16,6.3,133,12:07
187,Brad Isbister,2000,2003,4,LW,247,67,68,135,-45,306,44,22,1,9,52,16,0,496,13.5,4022,16:17
188,Tim Jackman,2008,2010,3,RW,159,10,15,25,-24,310,9,0,1,0,15,0,0,186,5.4,1570,9:52
189,Dane Jackson,1998,1998,1,RW,8,1,1,2,1,4,1,0,0,1,1,0,0,5,20.0,,
190,Craig Janney,1999,1999,1,C,18,1,4,5,-2,4,1,0,0,0,2,2,0,9,11.1,200,11:07
191,Mark Janssens,1998,1998,1,C,12,0,0,0,-3,34,0,0,0,0,0,0,0,4,0.0,,
192,Cole Jarrett,2006,2006,1,W,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,14,13:48
193,Jesse Joensuu,2009,2013,4,LW,67,8,7,15,-1,47,8,0,0,2,6,1,0,78,10.3,765,11:24
194,Glenn Johannesen,1986,1986,1,LW,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,
195,Andreas Johansson,1996,1997,2,C,18,2,3,5,-5,0,1,1,0,0,2,1,0,27,7.4,,
196,Aaron Johnson,2008,2008,1,D,30,0,2,2,2,30,0,0,0,0,1,1,0,16,0.0,416,13:51
197,Justin Johnson,2014,2014,1,RW,2,0,0,0,-1,7,0,0,0,0,0,0,0,0,,13,6:29
198,Randy Johnston,1980,1980,1,D,4,0,0,0,-2,4,0,0,0,0,0,0,0,2,0.0,,
199,Olli Jokinen,2000,2000,1,C,82,11,10,21,0,80,8,1,2,3,9,1,0,138,8.0,1332,16:14
200,Jorgen Jonsson,2000,2000,1,LW,68,11,17,28,-6,16,8,1,2,0,15,1,1,95,11.6,1096,16:06
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
201,Kenny Jonsson,1996,2004,9,D,597,57,175,232,-20,260,28,27,2,4,91,75,9,827,6.9,10132,24:10
202,Tomas Jonsson,1982,1989,8,D,532,84,249,333,78,460,59,22,3,12,115,127,7,881,9.5,,
203,Steve Junker,1994,1994,1,LW,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,
204,Milan Jurcina,2011,2012,2,D,111,7,21,28,-38,60,3,3,1,0,15,5,1,203,3.4,2052,18:28
205,Anders Kallur,1980,1985,6,RW,383,101,110,211,42,149,65,17,19,12,83,24,3,594,17.0,,
