
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
173,Eric Messier,2004,2004,1,LW,21,0,3,3,-2,16,0,0,0,0,2,0,1,13,0.0,237,11:15
174,Stefan Meyer,2008,2008,1,LW,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,,10,2:25
175,Branislav Mezei,2003,2008,5,D,174,4,13,17,-16,246,4,0,0,1,13,0,0,111,3.6,2851,16:23
176,Willie Mitchell,2015,2015,1,D,49,2,3,5,-1,17,2,0,0,0,3,0,0,49,4.1,1088,22:12
177,Randy Moller,1995,1995,1,D,17,0,3,3,-5,16,0,0,0,0,3,0,0,12,0.0,,
178,Steve Montador,2006,2008,3,D,196,10,28,38,6,260,8,2,0,0,22,6,0,226,4.4,2514,12:49
179,Dominic Moore,2010,2010,1,C,48,8,9,17,-7,35,5,2,1,0,9,0,0,81,9.9,716,14:54
180,Dave Morisset,2002,2002,1,RW,4,0,0,0,-7,5,0,0,0,0,0,0,0,2,0.0,45,11:21
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
181,Mike Mottau,2014,2014,1,D,8,0,0,0,-3,4,0,0,0,0,0,0,0,1,0.0,101,12:39
182,Peter Mueller,2013,2013,1,C,43,8,9,17,-11,18,6,2,0,0,7,2,0,131,6.1,699,16:15
183,Kirk Muller,1997,1999,3,LW,162,13,34,47,-27,107,11,2,0,5,28,5,1,243,5.3,1186,14:28
184,Cory Murphy,2008,2009,2,D,54,2,16,18,-1,24,1,1,0,0,4,12,0,73,2.7,795,14:42
185,Gord Murphy,1994,1999,6,D,410,42,100,142,-16,238,19,23,0,2,51,43,6,707,5.9,1017,19:57
186,Garth Murray,2008,2008,1,C,6,0,0,0,0,19,0,0,0,0,0,0,0,3,0.0,31,5:08
187,Vaclav Nedorost,2004,2004,1,C,32,4,3,7,-6,12,2,2,0,0,3,0,0,38,10.5,369,11:32
188,David Nemirovsky,1996,1999,4,RW,91,16,22,38,-2,42,13,3,0,1,16,6,0,123,13.0,18,8:58
189,Rob Niedermayer,1994,2001,8,C,518,101,165,266,-58,435,66,33,2,19,109,54,2,872,11.6,4663,20:16
190,Joe Nieuwendyk,2006,2007,2,C,80,31,33,64,-6,50,22,9,0,5,18,15,0,225,13.8,1265,15:49
191,Marcus Nilson,1999,2004,6,LW,327,48,78,126,-20,193,31,14,3,6,54,22,2,598,8.0,5082,15:32
192,Brad Norton,2002,2002,1,D,22,0,2,2,-2,45,0,0,0,0,2,0,0,6,0.0,203,9:14
193,Jeff Norton,1998,2002,3,D,51,0,11,11,-12,28,0,0,0,0,8,3,0,35,0.0,649,20:17
