
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
103,Patrick Cote,1996,1998,3,LW,8,0,0,0,-3,47,0,0,0,0,0,0,0,4,0.0,,
104,Sylvain Cote,2000,2000,1,D,28,2,8,10,6,14,2,0,0,0,3,5,0,47,4.3,509,18:09
105,Tim Coulis,1984,1986,3,LW,28,3,3,6,-7,111,3,0,0,0,3,0,0,23,13.0,,
106,Russ Courtnall,1993,1995,3,RW,200,66,110,176,-1,121,43,21,2,8,74,35,1,615,10.7,,
107,Mike Craig,1991,1994,4,RW,248,51,67,118,-48,432,36,15,0,8,41,26,0,476,10.7,,
108,Dave Cressman,1975,1976,2,LW,85,6,8,14,-2,37,6,0,0,1,8,0,0,85,7.1,,
109,B.J. Crombeen,2008,2009,2,RW,23,1,6,7,0,65,1,0,0,0,5,1,0,21,4.8,177,7:40
110,Ray Cullen,1968,1970,3,C,208,71,91,162,-54,70,54,17,0,11,66,25,0,541,13.1,,
111,Ulf Dahlen,1990,2003,6,LW,369,130,149,279,-7,46,75,54,1,18,81,68,0,843,15.4,871,13:49
112,Chris Dahlquist,1991,1992,2,D,116,3,19,22,-11,101,3,0,0,0,17,1,1,100,3.0,,
113,Trevor Daley,2004,2015,11,D,742,65,155,220,12,505,49,14,2,15,114,36,5,1021,6.4,15547,20:57
114,Kevin Dean,2000,2000,1,D,14,0,0,0,-1,10,0,0,0,0,0,0,0,6,0.0,158,11:19
115,Jason Demers,2015,2015,1,D,37,2,12,14,-4,53,0,2,0,2,10,2,0,51,3.9,714,19:17
116,Larry DePalma,1986,1991,5,LW,121,18,14,32,-28,362,14,4,0,2,13,1,0,124,14.5,,
117,Gerald Diduck,2001,2001,1,D,14,0,0,0,4,18,0,0,0,0,0,0,0,8,0.0,150,10:44
118,Brenden Dillon,2012,2015,4,D,149,9,17,26,8,174,7,0,2,2,17,0,0,194,4.6,3146,21:06
119,Rob DiMaio,2002,2004,3,RW,199,25,30,55,18,153,22,0,3,5,29,0,1,220,11.4,2453,12:19
120,Gary Dineen,1969,1969,1,C,4,0,1,1,-2,0,0,0,0,0,0,1,0,2,0.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
121,Gord Dineen,1988,1989,2,D,15,1,2,3,-9,23,1,0,0,0,1,1,0,13,7.7,,
122,Jim Dobson,1980,1982,3,RW,8,0,0,0,0,4,0,0,0,0,0,0,0,5,0.0,,
123,Clark Donatelli,1990,1990,1,LW,25,3,3,6,-11,17,3,0,0,1,1,2,0,25,12.0,,
124,Ted Donato,2001,2001,1,LW,65,8,17,25,6,26,7,1,0,3,17,0,0,71,11.3,664,10:12
125,Gord Donnelly,1994,1995,2,D,34,1,1,2,-3,118,1,0,0,0,1,0,0,14,7.1,,
126,Mike Donnelly,1995,1996,2,LW,59,13,19,32,1,39,10,3,0,3,15,4,0,115,11.3,,
127,Jordy Douglas,1983,1984,2,LW,82,16,18,34,-9,40,15,1,0,3,17,1,0,110,14.5,,
128,Peter Douris,1998,1998,1,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,,
129,Jake Dowell,2012,2012,1,C,52,2,5,7,-3,53,2,0,0,0,5,0,0,39,5.1,397,7:37
130,Aaron Downey,2003,2004,2,RW,80,2,2,4,3,146,2,0,0,1,2,0,0,25,8.0,372,4:38
131,Jude Drouin,1971,1975,5,C,319,79,183,262,-9,187,64,15,0,15,137,46,0,972,8.1,,
132,Gaetan Duchesne,1990,1993,4,LW,297,45,45,90,21,183,40,0,5,6,42,0,3,433,10.4,,
133,Ken Duggan,1988,1988,1,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
134,Blake Dunlop,1974,1977,4,C,100,18,30,48,-21,18,15,3,0,4,26,4,0,156,11.5,,
135,Radek Dvorak,2012,2012,1,RW,73,4,17,21,-16,12,3,0,1,0,17,0,0,83,4.8,1042,14:16
136,Cody Eakin,2013,2015,3,C,183,34,49,83,-4,85,23,8,3,5,43,5,1,333,10.2,3055,16:41
