
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
227,Luca Sbisa,2010,2014,5,D,227,9,40,49,-17,181,8,1,0,1,32,6,2,236,3.8,4002,17:37
228,Petr Schastlivy,2004,2004,1,LW,22,2,0,2,-3,4,2,0,0,1,0,0,0,48,4.2,250,11:21
229,Mathieu Schneider,2008,2008,1,D,65,12,27,39,22,50,7,5,0,2,15,12,0,139,8.6,1449,22:17
230,Teemu Selanne,1996,2014,15,RW,966,457,531,988,120,471,273,182,2,77,302,228,1,2964,15.4,14592,18:32
231,Anatoli Semenov,1994,1996,3,C/LW,76,15,32,47,-18,26,9,6,0,2,19,12,1,160,9.4,,
232,Cam Severson,2003,2004,2,LW,33,3,0,3,-3,58,2,1,0,0,0,0,0,25,12.0,241,7:18
233,Brent Severyn,1998,1998,1,LW,37,1,3,4,-3,133,1,0,0,0,3,0,0,27,3.7,,
234,Dan Sexton,2010,2011,2,RW,88,13,19,32,-9,20,10,3,0,0,18,1,0,171,7.6,1098,12:28
235,Ryan Shannon,2007,2007,1,C,53,2,9,11,-2,10,2,0,0,0,9,0,0,77,2.6,564,10:38
236,MacGregor Sharp,2010,2010,1,C,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,33,4:09
237,Jakob Silfverberg,2014,2015,2,LW,108,18,29,47,6,32,12,3,3,1,27,2,0,250,7.2,1609,14:53
238,Mike Sillinger,1995,1996,2,C,77,15,26,41,-19,38,6,9,0,2,16,10,0,171,8.8,,
239,Todd Simpson,2004,2004,1,D,46,4,3,7,-6,105,4,0,0,0,3,0,0,42,9.5,658,14:17
240,Jarrod Skalde,1994,1994,1,C,20,5,4,9,-3,10,3,2,0,2,3,1,0,25,20.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
241,Martin Skoula,2004,2004,1,D,21,2,7,9,3,2,1,1,0,0,3,4,0,30,6.7,446,21:13
242,Alexei Smirnov,2003,2004,2,LW,52,3,3,6,-1,20,3,0,0,1,3,0,0,54,5.6,447,8:35
243,Devante Smith-Pelly,2012,2015,4,RW,125,14,26,40,-4,28,11,1,2,2,23,2,1,167,8.4,1639,13:06
244,Sheldon Souray,2013,2013,1,D,44,7,10,17,19,52,5,2,0,3,7,3,0,80,8.8,921,20:55
245,Bruno St. Jacques,2006,2006,1,D,1,1,0,1,1,0,1,0,0,0,0,0,0,2,50.0,14,13:53
246,Brad Staubitz,2013,2013,1,RW,15,1,1,2,0,41,1,0,0,1,1,0,0,5,20.0,93,6:12
247,David Steckel,2013,2014,2,C,27,1,5,6,2,4,1,0,0,0,5,0,0,27,3.7,288,10:40
248,Jeremy Stevenson,1996,2000,4,LW,56,3,6,9,-5,134,3,0,0,1,6,0,0,47,6.4,21,6:50
249,Clayton Stoner,2015,2015,1,D,49,0,5,5,2,37,0,0,0,0,5,0,0,48,0.0,880,17:57
250,Brian Sutherby,2008,2009,2,C,62,3,4,7,4,76,3,0,0,0,4,0,0,63,4.8,518,8:21
251,Andy Sutton,2011,2011,1,D,39,0,4,4,1,87,0,0,0,0,1,1,2,31,0.0,575,14:45
252,Tim Sweeney,1994,1995,2,LW,91,17,28,45,0,51,10,6,1,2,22,6,0,125,13.6,,
253,Petr Sykora,2003,2006,3,RW,197,64,67,131,-15,86,41,22,1,7,36,31,0,694,9.2,3554,18:02
254,Danny Syvret,2011,2011,1,D,6,1,1,2,-3,4,1,0,0,0,0,1,0,8,12.5,99,16:26
255,Petr Tenkrat,2001,2002,2,RW,55,5,9,14,-17,22,5,0,0,2,4,5,0,92,5.4,695,12:38
256,Steve Thomas,2003,2003,1,LW,12,10,3,13,10,2,9,1,0,3,3,0,0,27,37.0,164,13:41
257,Nate Thompson,2015,2015,1,C,57,3,9,12,-2,31,2,0,1,1,9,0,0,62,4.8,771,13:31
258,Jim Thomson,1994,1994,1,RW,6,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,,
259,Shawn Thornton,2007,2007,1,RW,48,2,7,9,3,88,2,0,0,0,6,1,0,60,3.3,405,8:26
