
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
308,Radim Vrbata,2009,2009,1,RW,18,3,3,6,-1,8,2,1,0,0,3,0,0,41,7.3,256,14:13
309,Vladimir Vujtek,1998,1998,1,LW,30,2,4,6,-2,16,2,0,0,1,4,0,0,44,4.5,,
310,Mick Vukota,1998,1998,1,RW,42,1,0,1,0,116,1,0,0,0,0,0,0,15,6.7,,
311,Matt Walker,2010,2010,1,D,66,2,3,5,-11,90,2,0,0,0,3,0,0,54,3.7,1066,16:09
312,Tim Wallace,2012,2012,1,RW,18,3,5,8,4,10,3,0,0,1,5,0,0,10,30.0,152,8:27
313,Kyle Wanvig,2007,2008,2,RW,11,1,0,1,-1,7,1,0,0,1,0,0,0,10,10.0,92,8:21
314,Jason Ward,2007,2009,3,RW,97,12,10,22,-29,54,10,1,1,0,8,1,1,124,9.7,1283,13:13
315,Todd Warriner,2000,2001,2,LW,119,21,24,45,-27,80,12,6,3,1,16,8,0,199,10.6,1847,15:31
316,Noah Welch,2009,2009,1,D,17,0,0,0,-4,14,0,0,0,0,0,0,0,11,0.0,285,16:45
317,Jay Wells,1997,1997,1,D,21,0,0,0,-3,13,0,0,0,0,0,0,0,16,0.0,,
318,Jason Wiemer,1995,1998,4,C,232,27,27,54,-33,391,19,8,0,1,23,3,1,308,8.8,,
319,David Wilkie,1998,1999,2,D,75,2,12,14,-40,86,2,0,0,0,6,6,0,81,2.5,566,12:18
320,Shane Willis,2002,2004,2,RW,33,4,9,13,1,8,4,0,0,0,8,1,0,56,7.1,403,12:13
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
321,Ty Wishart,2009,2009,1,D,5,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,51,10:07
322,Luke Witkowski,2015,2015,1,D,10,0,0,0,0,7,0,0,0,0,0,0,0,4,0.0,147,14:44
323,Craig Wolanin,1997,1997,1,D,15,0,0,0,-9,8,0,0,0,0,0,0,0,12,0.0,,
324,James Wright,2010,2011,2,C,49,2,3,5,-11,18,2,0,0,0,3,0,0,25,8.0,564,11:30
325,J.T. Wyman,2012,2013,2,RW,41,2,9,11,0,8,2,0,0,1,9,0,0,31,6.5,435,10:37
326,Juha Ylonen,2002,2002,1,C,65,3,10,13,-10,8,3,0,0,0,10,0,0,75,4.0,1023,15:44
327,Paul Ysebaert,1995,1999,5,C,215,42,66,108,-67,66,32,8,2,1,41,23,2,451,9.3,98,9:47
328,Rob Zamuner,1993,1999,7,LW,475,84,116,200,-69,323,68,2,14,15,88,17,11,949,8.9,953,16:26
329,Thomas Ziegler,2001,2001,1,RW,5,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,25,4:57
330,Andrei Zyuzin,2000,2002,3,D,107,6,27,33,-25,115,3,2,1,1,20,7,0,153,3.9,2066,19:18
