
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
100,Jeff Brubaker,1985,1986,2,LW,89,8,4,12,-18,276,6,2,0,1,4,0,0,47,17.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
101,Bill Brydge,1927,1927,1,D,41,6,3,9,,76,,,,,,,,,,,
102,Gord Brydson,1930,1930,1,C/RW,8,2,0,2,,8,,,,,,,,,,,
103,Al Buchanan,1949,1950,2,LW,4,0,1,1,,2,,,,,,,,,,,
104,Mike Bullard,1992,1992,1,C,65,14,14,28,-19,40,7,7,0,0,4,10,0,140,10.0,,
105,Bill Burega,1956,1956,1,D,4,0,1,1,,4,,,,,,,,,,,
106,Dave Burrows,1979,1981,3,D,151,5,27,32,-14,72,5,0,0,0,23,3,1,175,2.9,,
107,Garth Butcher,1995,1995,1,D,45,1,7,8,-5,59,1,0,0,0,6,0,1,24,4.2,,
108,Jerry Butler,1978,1980,3,RW,204,24,22,46,-15,130,20,1,3,4,19,1,2,236,10.2,,
109,Mike Byers,1968,1969,2,RW,15,2,2,4,2,2,1,1,0,0,2,0,0,24,8.3,,
110,Jack Caffery,1955,1955,1,C,3,0,0,0,,0,,,,,,,,,,,
111,Larry Cahan,1955,1956,2,D,80,0,8,8,,110,,,,,,,,,,,
112,Francis Cain,1926,1926,1,D,23,0,0,0,,8,,,,,,,,,,,
113,Harry Cameron,1918,1923,6,D,105,71,45,116,,127,,,,,,,,,,,
114,Jack Capuano,1990,1990,1,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,
115,Luca Caputi,2010,2011,2,LW,26,1,5,6,-2,14,1,0,0,0,5,0,0,40,2.5,355,13:40
116,George Carey,1924,1924,1,RW,4,0,0,0,,0,,,,,,,,,,,
117,Wayne Carleton,1966,1970,5,LW,91,10,16,26,-2,60,9,1,0,1,13,2,0,170,5.3,,
118,Randy Carlyle,1977,1978,2,D,94,2,16,18,-15,82,2,0,0,0,14,2,0,84,2.4,,
119,Lorne Carr,1942,1946,5,RW,236,105,121,226,,37,,,,,,,,,,,
120,Red Carr,1944,1944,1,LW,5,0,1,1,,2,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
121,Sam Carrick,2015,2015,1,C,10,0,0,0,-1,2,0,0,0,0,0,0,0,11,0.0,53,5:16
122,Larry Carriere,1980,1980,1,D,2,0,1,1,-1,0,0,0,0,0,1,0,0,1,0.0,,
123,Bill Carson,1927,1929,3,C,96,43,18,61,,122,,,,,,,,,,,
124,Ray Ceresino,1949,1949,1,RW,12,1,1,2,,2,,,,,,,,,,,
125,Murph Chamberlain,1938,1940,3,LW,131,19,45,64,,146,,,,,,,,,,,
126,Andre Champagne,1963,1963,1,LW,2,0,0,0,,0,,,,,,,,,,,
127,Kelly Chase,1997,1997,1,RW,2,0,0,0,0,27,0,0,0,0,0,0,0,1,0.0,,
128,Lex Chisholm,1940,1941,2,C/RW,54,10,8,18,,19,,,,,,,,,,,
129,Jack Church,1939,1942,4,D,72,1,10,11,,116,,,,,,,,,,,
130,Rob Cimetta,1991,1992,2,W,49,6,7,13,0,33,4,2,0,1,5,2,0,49,12.2,,
131,King Clancy,1931,1937,6,D,238,42,69,111,,322,,,,,,,,,,,
132,Terry Clancy,1969,1973,3,RW,86,6,6,12,-7,37,6,0,0,1,6,0,0,92,6.5,,
133,Wendel Clark,1986,2000,13,LW/D,608,260,181,441,-90,1535,181,79,0,38,124,57,0,1811,14.4,237,11:50
134,David Clarkson,2014,2015,2,RW,116,15,11,26,-25,183,13,2,0,2,10,1,0,194,7.7,1683,14:30
135,Sprague Cleghorn,1921,1921,1,D,13,3,5,8,,31,,,,,,,,,,,
136,Carlo Colaiacovo,2003,2009,6,D,111,12,21,33,0,57,11,1,0,2,12,8,1,121,9.9,1898,17:05
137,Joe Colborne,2011,2013,3,C,16,1,5,6,2,6,1,0,0,0,5,0,0,12,8.3,201,12:34
138,Brian Conacher,1962,1968,4,LW,133,25,27,52,7,80,23,1,1,2,13,1,0,88,12.5,,
139,Charlie Conacher,1930,1938,7,RW,239,150,84,234,,323,,,,,,,,,,,
140,Pete Conacher,1958,1958,1,LW,5,0,1,1,,5,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
141,Tim Connolly,2012,2012,1,C,70,13,23,36,-14,40,11,2,0,3,20,3,0,104,12.5,1190,17:00
142,Brandon Convery,1996,1997,2,C,50,7,10,17,-16,24,4,3,0,1,7,2,1,57,12.3,,
143,David Cooper,1997,2001,3,D,30,3,7,10,-2,24,1,2,0,0,5,2,0,39,7.7,23,11:33
144,Bobby Copp,1943,1951,2,D,40,3,9,12,,26,,,,,,,,,,,
145,Bert Corbeau,1924,1927,4,D,131,18,19,37,,338,,,,,,,,,,,
146,Chuck Corrigan,1938,1938,1,RW,3,0,0,0,,0,,,,,,,,,,,
147,Shayne Corson,2001,2003,3,LW,197,27,47,74,7,358,26,0,1,3,41,6,0,282,9.6,3175,16:06
148,Les Costello,1949,1949,1,LW,15,2,3,5,,11,,,,,,,,,,,
149,Rich Costello,1984,1986,2,C,12,2,2,4,-5,2,1,1,0,0,2,0,0,9,22.2,,
150,Charlie Cotch,1925,1925,1,LW,5,0,0,0,,0,,,,,,,,,,,
151,Sylvain Cote,1998,2000,3,D,94,8,31,39,25,34,7,1,0,2,19,12,0,142,5.6,1729,21:05
152,Baldy Cotton,1929,1935,7,LW,285,68,88,156,,252,,,,,,,,,,,
153,Jack Coughlin,1918,1918,1,RW,5,2,0,2,,3,,,,,,,,,,,
