
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
338,Ryan Parent,2011,2011,1,D,4,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,56,13:53
339,Richard Park,2006,2006,1,RW,60,8,10,18,-2,29,7,0,1,2,10,0,0,97,8.2,660,11:00
340,Michael Peca,1994,1995,2,C,37,6,6,12,-7,32,4,2,0,1,4,2,0,51,11.8,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
341,Barry Pederson,1987,1990,4,C,233,60,137,197,-9,174,41,17,2,4,82,51,4,467,12.8,,
342,Denis Pederson,2000,2002,3,C/RW,102,8,15,23,-1,98,7,0,1,4,14,1,0,109,7.3,1106,10:50
343,Pascal Pelletier,2014,2014,1,LW,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,27,8:56
344,Joel Perrault,2011,2011,1,C,7,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,50,7:11
345,Brent Peterson,1986,1987,2,C,146,15,38,53,-24,171,9,2,4,4,30,5,3,157,9.6,,
346,Michel Petit,1983,1988,6,D,226,24,57,81,-51,373,12,11,1,2,30,26,1,347,6.9,,
347,Matt Pettinger,2008,2010,2,LW,29,5,4,9,3,17,5,0,0,2,2,2,0,37,13.5,360,12:25
348,Steve Pinizzotto,2013,2013,1,C,12,0,0,0,-6,29,0,0,0,0,0,0,0,9,0.0,120,9:59
349,Adrien Plavsic,1990,1995,6,D,182,13,52,65,5,147,6,7,0,3,28,23,1,217,6.0,,
350,Poul Popiel,1971,1972,2,D,116,11,23,34,-2,97,9,2,0,2,20,3,0,168,6.5,,
351,Tracy Pratt,1974,1976,3,D,176,9,30,39,-12,261,8,1,0,0,27,3,0,174,5.2,,
352,Kevin Primeau,1981,1981,1,RW,2,0,0,0,0,4,0,0,0,0,0,0,0,0,,,
353,Sean Pronger,2004,2004,1,C,3,0,1,1,-1,4,0,0,0,0,1,0,0,6,0.0,31,10:17
354,Taylor Pyatt,2007,2009,3,LW,224,49,44,93,14,145,33,16,0,7,39,5,0,416,11.8,3323,14:50
355,Dan Quinn,1990,1991,2,C,101,34,49,83,-30,73,20,14,0,6,28,21,0,252,13.5,,
356,Pat Quinn,1971,1972,2,D,133,4,14,18,-26,212,4,0,0,0,12,0,2,113,3.5,,
357,Dan Ratushny,1993,1993,1,D,1,0,1,1,0,2,0,0,0,0,1,0,0,2,0.0,,
358,Mason Raymond,2008,2013,6,LW,374,80,98,178,17,118,58,20,2,12,71,27,0,843,9.5,5713,15:16
359,Marc Reaume,1971,1971,1,D,27,0,2,2,-6,4,0,0,0,0,2,0,0,19,0.0,,
360,Brandon Reid,2003,2007,3,C,13,2,4,6,4,0,2,0,0,0,4,0,0,25,8.0,132,10:07
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
361,Paul Reinhart,1989,1990,2,D,131,24,90,114,-2,74,11,12,1,2,32,58,0,272,8.8,,
362,Brad Richardson,2014,2015,2,C,116,19,23,42,-1,73,15,1,3,3,21,1,1,148,12.8,1711,14:44
363,Glen Richardson,1976,1976,1,LW,24,3,6,9,-1,19,3,0,0,0,5,1,0,27,11.1,,
364,Dave Richter,1987,1988,2,D,127,4,19,23,-7,396,4,0,0,0,18,0,1,49,8.2,,
365,Mike Ridley,1996,1997,2,C,112,26,47,73,-3,71,21,5,0,6,36,11,0,111,23.4,,
366,Byron Ritchie,2008,2008,1,C,71,3,8,11,-10,80,3,0,0,0,5,3,0,73,4.1,875,12:19
367,Garth Rizzuto,1971,1971,1,C,37,3,4,7,-16,16,2,1,0,0,3,0,1,33,9.1,,
368,David Roberts,1997,1998,2,LW,71,11,18,29,10,55,9,1,1,1,15,2,1,88,12.5,,
369,Bert Robertsson,1998,1999,2,D,69,4,6,10,-5,37,4,0,0,0,6,0,0,32,12.5,290,7:26
370,Mike Robitaille,1975,1977,3,D,174,10,50,60,12,121,8,2,0,0,33,17,0,375,2.7,,
371,Leon Rochefort,1975,1976,2,RW,87,18,14,32,-9,2,16,2,0,3,11,3,0,137,13.1,,
372,Jeff Rohlicek,1988,1989,2,C,9,0,0,0,-4,8,0,0,0,0,0,0,0,4,0.0,,
373,Leif Rohlin,1996,1997,2,D,96,8,24,32,4,40,7,1,0,0,15,8,1,109,7.3,,
374,Aaron Rome,2010,2012,3,D,148,5,14,19,-5,123,4,1,0,1,11,3,0,141,3.5,2374,16:02
375,Cliff Ronning,1991,1996,6,C,366,112,216,328,54,183,76,36,0,11,141,75,0,934,12.0,,
376,Darcy Rota,1980,1984,5,LW,289,120,116,236,8,453,96,24,0,12,90,26,0,611,19.6,,
377,Derek Roy,2013,2013,1,C,12,3,3,6,1,2,2,1,0,0,2,1,0,20,15.0,212,17:39
378,Martin Rucinsky,2004,2004,1,LW,13,1,2,3,2,10,1,0,0,0,2,0,0,45,2.2,248,19:02
379,Christian Ruuttu,1995,1995,1,C,25,5,6,11,11,23,5,0,0,1,6,0,0,44,11.4,,
380,Jarkko Ruutu,2000,2006,6,RW,267,23,28,51,-20,453,19,3,1,3,26,1,1,255,9.0,2891,10:49
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
381,Prestin Ryan,2006,2006,1,D,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,8,7:30
382,Rick Rypien,2006,2011,6,C,119,9,7,16,-15,226,8,0,1,1,6,0,1,97,9.3,877,7:22
383,Sami Salo,2003,2012,9,D,566,74,162,236,78,202,26,48,0,20,78,75,9,1078,6.9,12186,21:31
384,Mikael Samuelsson,2010,2012,3,RW,155,49,57,106,17,106,36,13,0,6,35,22,0,447,11.0,2614,16:51
385,Derek Sanderson,1977,1977,1,C,16,7,9,16,5,30,3,2,2,1,7,2,0,21,33.3,,
386,Geoff Sanderson,1998,2004,2,LW,22,3,7,10,-2,8,2,1,0,1,6,1,0,65,4.6,192,14:46
387,Jim Sandlak,1986,1996,9,RW,509,104,117,221,-23,789,77,26,1,15,89,27,1,901,11.5,,
388,Tommi Santala,2007,2007,1,C,30,1,5,6,0,24,1,0,0,0,5,0,0,20,5.0,221,7:22
389,Mike Santorelli,2014,2014,1,C,49,10,18,28,9,6,10,0,0,3,16,0,2,91,11.0,910,18:33
390,David Saunders,1988,1988,1,LW,56,7,13,20,-15,10,6,1,0,3,6,6,1,100,7.0,,
391,Yann Sauve,2011,2014,2,D,8,0,0,0,-4,0,0,0,0,0,0,0,0,7,0.0,102,12:43
392,Luca Sbisa,2015,2015,1,D,50,3,5,8,-7,31,3,0,0,2,5,0,0,46,6.5,912,18:14
393,Dave Scatchard,1998,2000,3,C,179,26,28,54,-19,329,24,0,2,3,23,2,3,240,10.8,1343,13:02
394,Peter Schaefer,1999,2011,4,LW,194,37,40,77,0,52,25,6,6,7,22,14,4,298,12.4,2923,15:04
395,John Schella,1971,1972,2,D,115,2,18,20,-34,224,2,0,0,0,17,1,0,136,1.5,,
396,Andy Schliebener,1982,1985,3,D,84,2,11,13,-31,74,2,0,0,0,10,1,0,87,2.3,,
397,Bobby Schmautz,1971,1981,5,RW,285,108,104,212,-30,428,83,23,2,11,73,30,1,833,13.0,,
398,Mathieu Schneider,2010,2010,1,D,17,2,3,5,0,12,1,1,0,0,2,1,0,14,14.3,259,15:14
399,Jordan Schroeder,2013,2014,2,C,56,6,9,15,-7,6,5,1,0,2,8,1,0,53,11.3,725,12:57
400,Jesse Schultz,2007,2007,1,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,20,10:08
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
401,Daniel Sedin,2001,2015,14,LW,1035,320,532,852,174,436,205,115,0,71,340,189,3,2736,11.7,17499,16:54
402,Henrik Sedin,2001,2015,14,C,1066,203,687,890,212,588,145,52,6,34,429,256,2,1549,13.1,18598,17:26
403,Ron Sedlbauer,1975,1980,6,LW,325,108,69,177,-41,170,86,21,1,13,54,14,1,725,14.9,,
404,Dan Seguin,1971,1974,2,LW,26,1,5,6,-9,46,1,0,0,0,4,1,0,20,5.0,,
405,Alexander Semak,1997,1997,1,C,18,2,1,3,-2,2,1,1,0,0,1,0,0,12,16.7,,
406,Anatoli Semenov,1993,1993,1,C/LW,62,10,34,44,21,28,5,3,2,1,26,5,3,88,11.4,,
407,Tom Sestito,2013,2015,3,LW,103,6,5,11,-16,273,5,1,0,0,5,0,0,43,14.0,668,6:29
408,Ryan Shannon,2008,2008,1,C,27,5,8,13,-1,24,1,4,0,0,6,2,0,34,14.7,348,12:53
409,Vadim Sharifijanov,2000,2000,1,LW,17,2,1,3,-7,14,1,1,0,0,0,1,0,26,7.7,224,13:10
410,Sergei Shirokov,2010,2011,2,RW,8,1,0,1,-3,2,1,0,0,0,0,0,0,10,10.0,98,12:11
411,Mike Sillinger,1996,1998,3,C,138,28,32,60,-15,65,18,4,6,3,28,2,2,184,15.2,,
412,Petri Skriko,1985,1991,7,RW,472,171,202,373,-92,221,113,47,11,19,126,67,9,1165,14.7,,
413,Jiri Slegr,1993,2004,4,D,154,12,65,77,22,235,7,4,1,2,37,28,0,306,3.9,196,12:15
414,Darryl Sly,1971,1971,1,D,31,0,2,2,-1,10,0,0,0,0,2,0,0,13,0.0,,
415,Brad Smith,1979,1980,2,RW,21,1,3,4,-7,52,1,0,0,0,3,0,0,14,7.1,,
416,Doug Smith,1989,1990,2,C,40,6,8,14,4,76,4,1,1,1,8,0,0,52,11.5,,
417,Nathan Smith,2004,2007,3,C,4,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,30,7:32
418,Bryan Smolinski,2007,2007,1,C,20,4,3,7,-3,8,1,2,1,0,3,0,0,41,9.8,322,16:05
419,Stan Smyl,1979,1991,13,RW,896,262,411,673,-77,1556,175,74,13,20,300,107,4,1903,13.8,,
420,Harold Snepsts,1975,1990,12,D,781,35,160,195,-42,1446,28,5,2,5,142,12,6,809,4.3,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
421,Gene Sobchuk,1974,1974,1,LW/C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
422,Brent Sopel,1999,2007,7,D,322,33,97,130,29,139,19,14,0,8,57,39,1,556,5.9,6217,19:18
423,Fred Speck,1972,1972,1,C,18,1,2,3,-15,0,1,0,0,0,2,0,0,23,4.3,,
424,Andy Spruce,1977,1977,1,LW,51,9,6,15,-20,37,7,2,0,0,5,1,0,54,16.7,,
425,Steve Staios,1997,1999,3,D,143,3,12,15,-13,208,3,0,0,1,12,0,0,88,3.4,392,6:53
