
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
453,Petr Straka,2015,2015,1,RW,3,0,2,2,1,0,0,0,0,0,2,0,0,2,0.0,28,9:27
454,Art Stratton,1968,1968,1,C/LW,12,0,4,4,-4,4,0,0,0,0,2,2,0,18,0.0,,
455,Mark Streit,2014,2015,2,D,139,18,62,80,1,68,10,8,0,2,35,27,0,212,8.5,2967,21:20
456,Doug Sulliman,1989,1990,2,RW,80,9,10,19,-4,8,8,0,1,1,9,0,1,80,11.3,,
457,Bill Sutherland,1968,1971,4,C,124,42,29,71,4,40,30,9,3,2,23,5,1,224,18.8,,
458,Rich Sutter,1984,1986,3,RW,204,36,47,83,38,381,34,2,0,3,46,1,0,319,11.3,,
459,Ron Sutter,1983,1991,9,C,555,137,222,359,73,854,117,14,6,22,199,14,9,1021,13.4,,
460,Mark Suzor,1977,1977,1,D,4,0,1,1,2,4,0,0,0,0,1,0,0,4,0.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
461,Petr Svoboda,1995,1999,5,D,232,10,60,70,62,320,5,4,1,1,38,22,0,225,4.4,506,20:15
462,George Swarbrick,1971,1971,1,RW,2,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,,
463,Michal Sykora,2001,2001,1,D,49,5,11,16,9,26,3,1,1,1,7,4,0,71,7.0,806,16:26
464,Danny Syvret,2009,2011,3,D,27,2,2,4,0,14,2,0,0,0,2,0,0,17,11.8,333,12:19
465,Maxime Talbot,2012,2014,3,C,127,25,21,46,8,84,21,1,3,2,19,1,1,170,14.7,2003,15:46
466,Mark Taylor,1982,1984,3,C,64,8,25,33,24,24,7,0,1,3,22,3,0,74,10.8,,
467,Dmitri Tertyshny,1999,1999,1,D,62,2,8,10,-1,30,1,1,0,0,5,3,0,68,2.9,1150,18:33
468,Chris Therien,1995,2006,11,D,753,29,130,159,126,583,19,8,2,6,114,10,6,1002,2.9,8947,18:52
469,Patrick Thoresen,2008,2008,1,C,21,0,5,5,-6,8,0,0,0,0,5,0,0,21,0.0,264,12:35
470,Billy Tibbetts,2002,2002,1,RW,9,0,1,1,-3,69,0,0,0,0,1,0,0,6,0.0,60,6:41
471,Brad Tiley,2001,2001,1,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,32,15:45
472,Mattias Timander,2004,2004,1,D,34,1,4,5,13,19,0,0,1,0,4,0,0,43,2.3,626,18:25
473,Jussi Timonen,2007,2007,1,D,14,0,4,4,-10,6,0,0,0,0,4,0,0,8,0.0,199,14:11
474,Kimmo Timonen,2008,2014,7,D,519,38,232,270,44,304,18,15,5,4,93,135,4,857,4.4,11652,22:27
475,Dave Tippett,1994,1994,1,LW,73,4,11,15,-20,38,2,0,2,1,11,0,0,45,8.9,,
476,Rick Tocchet,1985,2002,11,RW,621,232,276,508,57,1817,163,64,5,22,211,63,2,1470,15.8,1286,14:17
477,Ole-Kristian Tollefsen,2010,2010,1,D,18,0,2,2,1,23,0,0,0,0,2,0,0,12,0.0,177,9:51
478,Denis Tolpeko,2008,2008,1,RW,26,1,5,6,-4,24,1,0,0,0,4,1,0,24,4.2,215,8:16
479,Tim Tookey,1987,1987,1,C,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,
480,R.J. Umberger,2006,2015,4,C,285,58,72,130,-32,97,43,13,2,6,51,13,8,530,10.9,4266,14:58
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
481,Scottie Upshall,2007,2009,3,LW,134,27,37,64,11,145,20,6,1,3,32,5,0,314,8.6,1866,13:55
482,Ossi Vaananen,2009,2009,1,D,46,1,9,10,7,22,1,0,0,0,7,0,2,18,5.6,849,18:27
483,Ed Van Impe,1968,1976,9,D,617,19,107,126,68,892,14,5,0,2,91,11,5,722,2.6,,
484,James van Riemsdyk,2010,2012,3,LW,196,47,52,99,13,89,38,9,0,11,45,7,0,467,10.1,2753,14:02
485,Jim Vandermeer,2003,2008,3,D,75,6,8,14,3,79,5,1,0,1,6,1,1,72,8.3,1240,16:31
486,Chris VandeVelde,2014,2015,2,C,65,8,6,14,-7,24,8,0,0,0,5,1,0,53,15.1,630,9:41
487,Kris Versteeg,2011,2011,1,RW,27,7,4,11,4,24,5,1,1,0,4,0,0,52,13.5,415,15:22
488,Dennis Ververgaert,1979,1980,2,RW,95,23,24,47,5,30,21,2,0,3,21,3,0,150,15.3,,
489,Claude Vilgrain,1994,1994,1,RW,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,
490,Roman Vopat,1999,1999,1,C,48,0,3,3,-3,80,0,0,0,0,3,0,0,25,0.0,269,5:36
491,Jakub Voracek,2012,2015,4,RW,265,81,136,217,21,142,57,24,0,10,85,51,0,711,11.4,4566,17:13
492,Matt Walker,2011,2012,2,D,8,0,0,0,-2,20,0,0,0,0,0,0,0,5,0.0,90,11:17
493,Wes Walz,1992,1992,1,C,2,1,0,1,1,0,1,0,0,1,0,0,0,2,50.0,,
494,Todd Warriner,2003,2003,1,LW,13,2,3,5,2,6,2,0,0,1,2,1,0,13,15.4,110,8:29
495,Steve Washburn,2000,2001,2,C,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,36,8:54
496,Jimmy Watson,1973,1982,10,D,613,38,148,186,295,492,32,3,3,5,132,13,3,795,4.8,,
497,Joe Watson,1968,1978,11,D,746,36,162,198,191,397,34,2,0,7,136,17,9,965,3.7,,
498,Eric Weinrich,2002,2004,3,D,215,8,45,53,54,98,5,2,1,3,36,7,2,261,3.1,4607,21:25
499,Jay Wells,1989,1990,2,D,126,5,35,40,1,313,5,0,0,1,22,13,0,143,3.5,,
500,Eric Wellwood,2011,2013,3,LW,31,5,5,10,13,4,5,0,0,1,4,0,1,46,10.9,341,10:59
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
501,Brian Wesenberg,1999,1999,1,RW,1,0,0,0,1,5,0,0,0,0,0,0,0,0,,1,1:08
502,Blake Wesley,1980,1981,2,D,52,3,8,11,10,109,1,2,0,1,5,3,0,57,5.3,,
503,Peter White,1999,2004,4,C,104,10,21,31,1,24,9,1,0,1,17,2,2,94,10.6,1295,12:27
504,Ryan White,2015,2015,1,C,9,0,3,3,2,11,0,0,0,0,3,0,0,10,0.0,93,10:19
505,Todd White,2000,2000,1,C,3,1,0,1,-1,0,1,0,0,0,0,0,0,4,25.0,31,10:28
506,Bob Wilkie,1994,1994,1,D,10,1,3,4,-2,8,1,0,0,0,2,1,0,10,10.0,,
507,Gord Williams,1982,1983,2,RW,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,,
508,Justin Williams,2001,2004,4,RW,226,43,72,115,42,108,40,3,0,4,62,9,1,473,9.1,3256,14:24
509,Behn Wilson,1979,1983,5,D,339,59,155,214,82,873,37,20,2,10,99,53,3,756,7.8,,
510,Chris Winnes,1994,1994,1,RW,4,0,2,2,1,0,0,0,0,0,2,0,0,4,0.0,,
511,Jamie Wright,2003,2003,1,LW,4,0,0,0,-1,4,0,0,0,0,0,0,0,2,0.0,38,9:26
512,Keith Wright,1968,1968,1,LW,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,
513,Larry Wright,1972,1976,3,C,38,1,2,3,-8,6,1,0,0,0,2,0,0,30,3.3,,
514,Mike York,2007,2007,1,LW,34,4,4,8,-9,8,4,0,0,1,4,0,0,41,9.8,352,10:21
515,Tim Young,1985,1985,1,C,20,2,6,8,2,12,2,0,0,1,6,0,0,25,8.0,,
516,Dmitry Yushkevich,1993,2003,4,D,215,17,63,80,7,212,11,5,1,4,56,5,2,387,4.4,326,18:05
517,Zarley Zalapski,2000,2000,1,D,12,0,2,2,0,6,0,0,0,0,2,0,0,6,0.0,170,14:11
518,Larry Zeidel,1968,1969,2,D,66,1,10,11,9,74,1,0,0,1,9,1,0,37,2.7,,
519,Valeri Zelepukin,1999,2000,2,LW,151,27,30,57,-3,103,25,2,0,8,19,11,0,254,10.6,2202,14:35
520,Jason Zent,1999,1999,1,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,6,2:58
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
521,Rob Zettler,1994,1995,2,D,65,0,5,5,-22,103,0,0,0,0,5,0,0,44,0.0,,
522,Peter Zezel,1985,1989,5,C,310,91,170,261,64,230,57,32,2,14,113,53,4,583,15.6,,
523,Alex Zhamnov,2004,2004,1,C,20,5,13,18,7,14,5,0,0,0,9,3,1,33,15.2,371,18:31
524,Nikolai Zherdev,2011,2011,1,W,56,16,6,22,5,22,15,1,0,1,4,2,0,135,11.9,720,12:51
525,Alexei Zhitnik,2007,2007,1,D,31,3,10,13,-16,38,2,1,0,0,4,5,1,61,4.9,791,25:30
526,Harry Zolnierczyk,2012,2013,2,LW,44,3,4,7,-11,71,3,0,0,0,4,0,0,53,5.7,337,7:39
527,Dainius Zubrus,1997,1999,3,RW,200,19,43,62,27,89,16,2,1,7,38,5,0,221,8.6,693,11:00
