
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
82,Troy Brouwer,2007,2011,5,RW,238,49,54,103,8,161,29,18,2,12,38,16,0,371,13.2,3634,15:16
83,Adam Brown,1947,1951,5,LW,210,38,61,99,,244,,,,,,,,,,,
84,Brad Brown,1999,2000,2,D,118,1,16,17,-5,318,1,0,0,0,15,0,1,41,2.4,1732,14:40
85,Curtis Brown,2006,2006,1,C/LW,71,5,10,15,-9,38,4,0,1,0,6,3,1,84,6.0,969,13:39
86,Keith Brown,1980,1993,14,D,812,64,266,330,52,854,46,15,3,5,180,77,9,1415,4.5,,
87,Mike Brown,2006,2006,1,LW,2,0,1,1,0,9,0,0,0,0,1,0,0,1,0.0,12,5:52
88,Rob Brown,1992,1993,2,RW,40,6,17,23,5,67,3,3,0,1,11,6,0,57,10.5,,
89,Cecil Browne,1928,1928,1,LW,13,2,0,2,,4,,,,,,,,,,,
90,Andrew Brunette,2012,2012,1,LW,78,12,15,27,-13,4,8,4,0,0,12,3,0,75,16.0,1057,13:32
91,Glenn Brydson,1936,1938,3,RW,75,14,14,28,,58,,,,,,,,,,,
92,Mike Buchanan,1952,1952,1,D,1,0,0,0,,0,,,,,,,,,,,
93,Ted Bulley,1977,1982,6,LW,349,94,102,196,25,645,81,13,0,18,84,18,0,575,16.3,,
94,Billy Burch,1933,1933,1,C/LW,24,2,0,2,,2,,,,,,,,,,,
95,Adam Burish,2007,2010,4,RW,169,11,10,21,-12,323,10,0,1,3,10,0,0,173,6.4,1773,10:29
96,Marty Burke,1935,1938,4,D,140,3,8,11,,114,,,,,,,,,,,
97,Bobby Burns,1928,1930,3,LW,20,1,0,1,,8,,,,,,,,,,,
98,Rod Buskas,1992,1993,2,D,46,0,4,4,-10,106,0,0,0,0,4,0,0,25,0.0,,
99,Dick Butler,1948,1948,1,RW,7,2,0,2,,0,,,,,,,,,,,
100,Gord Buttrey,1944,1944,1,W,10,0,0,0,,0,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
101,Dustin Byfuglien,2006,2010,5,D,260,55,54,109,-15,268,39,16,0,12,33,21,0,639,8.6,4221,16:14
102,Shawn Byram,1992,1992,1,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,
103,Terry Caffery,1970,1970,1,C,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,
104,Kyle Calder,2000,2006,6,LW,359,85,125,210,-27,184,54,29,2,13,102,23,0,692,12.3,5922,16:29
105,James Camazzola,1984,1987,2,LW,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,
106,Brian Campbell,2009,2011,3,D,215,19,98,117,51,46,10,9,0,4,65,32,1,323,5.9,4924,22:54
107,Bryan Campbell,1970,1972,3,C,167,23,51,74,30,50,20,3,0,2,48,3,0,249,9.2,,
108,Don Campbell,1944,1944,1,LW,17,1,3,4,,8,,,,,,,,,,,
109,Jim Campbell,2002,2002,1,RW,9,1,1,2,-3,4,1,0,0,0,0,1,0,12,8.3,120,13:20
110,Chris Campoli,2011,2011,1,D,19,1,6,7,3,2,0,1,0,1,6,0,0,25,4.0,382,20:07
111,Leo Carbol,1943,1943,1,D,6,0,1,1,,4,,,,,,,,,,,
